X,Y,Z,formation,formation_id
-690211.9842027623,4529008.598929887,212.26881,Tournaisian Plutonites,34
-690711.6583303156,4528990.549933965,216.24416,Tournaisian Plutonites,34
-691211.332457869,4528972.500938043,199.25394,Tournaisian Plutonites,34
-691711.0065854223,4528954.451942122,225.36621,Tournaisian Plutonites,34
-692210.6807129757,4528936.4029462,236.00815,Tournaisian Plutonites,34
-692710.354840529,4528918.353950279,236.70058,Tournaisian Plutonites,34
-693210.0289680825,4528900.3049543565,243.5738,Tournaisian Plutonites,34
-693709.7030956359,4528882.255958435,268.7188,Tournaisian Plutonites,34
-694209.3772231892,4528864.206962514,304.91754,Tournaisian Plutonites,34
-694709.0513507426,4528846.157966592,298.06357,Tournaisian Plutonites,34
-695208.7254782959,4528828.10897067,306.39108,Tournaisian Plutonites,34
-695708.3996058493,4528810.059974749,292.63235,Tournaisian Plutonites,34
-696208.0737334026,4528792.010978827,307.95706,Tournaisian Plutonites,34
-696707.747860956,4528773.961982905,298.927,Tournaisian Plutonites,34
-697207.4219885094,4528755.912986984,289.99014,Tournaisian Plutonites,34
-697707.0961160628,4528737.863991062,293.21008,Tournaisian Plutonites,34
-698206.7702436162,4528719.814995141,279.43988,Tournaisian Plutonites,34
-698706.4443711695,4528701.765999218,271.07684,Tournaisian Plutonites,34
-699206.1184987229,4528683.717003297,275.64438,Tournaisian Plutonites,34
-699705.7926262763,4528665.668007376,287.6143,Tournaisian Plutonites,34
-700205.4667538296,4528647.619011454,296.46484,Tournaisian Plutonites,34
-700705.140881383,4528629.570015532,319.54794,Tournaisian Plutonites,34
-701204.8150089363,4528611.521019611,330.31778,Tournaisian Plutonites,34
-701704.4891364897,4528593.472023689,326.087,Tournaisian Plutonites,34
-702204.1632640432,4528575.423027767,308.5752,Tournaisian Plutonites,34
-702703.8373915965,4528557.3740318455,281.5917,Tournaisian Plutonites,34
-703203.5115191499,4528539.325035924,277.81613,Tournaisian Plutonites,34
-703703.1856467032,4528521.276040003,258.91342,Tournaisian Plutonites,34
-704202.8597742566,4528503.22704408,241.90907,Tournaisian Plutonites,34
-704702.53390181,4528485.178048159,253.48569,Tournaisian Plutonites,34
-705202.2080293633,4528467.129052238,267.40494,Tournaisian Plutonites,34
-705701.8821569167,4528449.080056316,277.54224,Tournaisian Plutonites,34
-706201.55628447,4528431.031060394,297.53973,Tournaisian Plutonites,34
-706701.2304120234,4528412.9820644725,300.47766,Tournaisian Plutonites,34
-706799.0577316481,4528826.967608809,252.75388,Tournaisian Plutonites,34
-706817.1865091054,4529326.638848153,279.14304,Tournaisian Plutonites,34
-706835.3152865628,4529826.310087496,299.16074,Tournaisian Plutonites,34
-706853.4440640202,4530325.981326841,287.3019,Tournaisian Plutonites,34
-706871.5728414776,4530825.652566185,303.35938,Tournaisian Plutonites,34
-706889.701618935,4531325.32380553,322.57138,Tournaisian Plutonites,34
-706907.8303963923,4531824.995044874,326.71423,Tournaisian Plutonites,34
-706925.9591738497,4532324.666284218,335.19174,Tournaisian Plutonites,34
-706944.0879513071,4532824.337523563,357.08478,Tournaisian Plutonites,34
-706962.2167287645,4533324.008762907,392.34546,Tournaisian Plutonites,34
-706980.3455062218,4533823.680002252,453.9148,Tournaisian Plutonites,34
-706998.4742836792,4534323.351241596,462.1512,Tournaisian Plutonites,34
-707016.6030611366,4534823.02248094,417.2756,Tournaisian Plutonites,34
-707034.731838594,4535322.693720285,387.09137,Tournaisian Plutonites,34
-707052.8606160514,4535822.364959629,371.49173,Tournaisian Plutonites,34
-707070.9893935086,4536322.036198973,385.38766,Tournaisian Plutonites,34
-707089.118170966,4536821.707438317,379.69638,Tournaisian Plutonites,34
-707107.2469484234,4537321.3786776615,358.33792,Tournaisian Plutonites,34
-707125.3757258808,4537821.049917006,400.24197,Tournaisian Plutonites,34
-707143.5045033381,4538320.72115635,423.3417,Tournaisian Plutonites,34
-707161.6332807955,4538820.392395695,441.50934,Tournaisian Plutonites,34
-707179.7620582529,4539320.063635039,430.138,Tournaisian Plutonites,34
-707197.8908357103,4539819.734874384,383.00717,Tournaisian Plutonites,34
-707216.0196131677,4540319.406113728,336.64325,Tournaisian Plutonites,34
-707234.148390625,4540819.077353072,344.59515,Tournaisian Plutonites,34
-707252.2771680824,4541318.748592417,249.95882,Tournaisian Plutonites,34
-707270.4059455398,4541818.419831761,248.97284,Tournaisian Plutonites,34
-707288.5347229972,4542318.091071106,247.01949,Tournaisian Plutonites,34
-707306.6635004545,4542817.76231045,239.70357,Tournaisian Plutonites,34
-707324.7922779119,4543317.433549793,221.1967,Tournaisian Plutonites,34
-707342.9210553693,4543817.104789138,214.21095,Tournaisian Plutonites,34
-707361.0498328267,4544316.776028482,428.58575,Tournaisian Plutonites,34
-707379.1786102841,4544816.447267827,449.31213,Tournaisian Plutonites,34
-707397.3073877414,4545316.118507171,457.0282,Tournaisian Plutonites,34
-707415.4361651988,4545815.789746515,468.5545,Tournaisian Plutonites,34
