X,Y,Z,formation,formation_id
-691843.5132397916,4543487.366530864,268.7400207519531,Famennian Siliciclastics,4.0
-691650.8868873874,4543541.172556171,248.4327545166016,Famennian Siliciclastics,4.0
-691458.260534983,4543594.978581479,249.20901489257807,Famennian Siliciclastics,4.0
-691265.6341825788,4543648.784606786,226.7760162353516,Famennian Siliciclastics,4.0
-691073.1622700727,4543703.101987783,236.416015625,Famennian Siliciclastics,4.0
-690882.9555221674,4543764.919404838,247.8620147705078,Famennian Siliciclastics,4.0
-690692.7487742621,4543826.736821893,271.52801513671875,Famennian Siliciclastics,4.0
-690502.5420263568,4543888.554238947,250.364013671875,Famennian Siliciclastics,4.0
-690311.554441888,4543947.913248531,244.18801879882807,Famennian Siliciclastics,4.0
-690119.8293431044,4544004.823812605,255.31076049804688,Famennian Siliciclastics,4.0
-704896.0056609085,4531167.187130979,319.20001220703125,Mid Devonian Siliciclastics,3.0
-704733.1395836034,4531122.22936998,317.5320129394531,Mid Devonian Siliciclastics,3.0
-704550.9399844597,4531039.990239625,332.7560119628906,Mid Devonian Siliciclastics,3.0
-704363.825323471,4530970.391907211,335.8160095214844,Mid Devonian Siliciclastics,3.0
-704167.5192599025,4530933.91869451,337.54803466796875,Mid Devonian Siliciclastics,3.0
-703969.4478454739,4530908.533525088,347.8080139160156,Mid Devonian Siliciclastics,3.0
-703773.1586781245,4530873.356148427,367.5600280761719,Mid Devonian Siliciclastics,3.0
-703580.7182888003,4530819.992584826,380.7760314941406,Mid Devonian Siliciclastics,3.0
-703387.2963563802,4530769.649917152,379.7300109863281,Mid Devonian Siliciclastics,3.0
-700184.7123424682,4530732.928032698,401.3480224609375,Mid Devonian Siliciclastics,3.0
-699984.7706557738,4530733.033496549,410.4040222167969,Mid Devonian Siliciclastics,3.0
-699786.1359707275,4530713.714323745,416.26800537109375,Mid Devonian Siliciclastics,3.0
-699372.4138574861,4530621.906833384,392.4252624511719,Mid Devonian Siliciclastics,3.0
-698543.0131213006,4530846.206803588,390.531005859375,Mid Devonian Siliciclastics,3.0
-698346.4132698406,4530881.873634239,382.12103271484375,Mid Devonian Siliciclastics,3.0
-698147.9720896889,4530905.547918553,378.4720153808594,Mid Devonian Siliciclastics,3.0
-697950.3893478527,4530936.066246584,377.1160278320313,Mid Devonian Siliciclastics,3.0
-697751.2926855782,4530954.4043428,360.4520263671875,Mid Devonian Siliciclastics,3.0
-697551.7914983506,4530967.826957896,325.2320251464844,Mid Devonian Siliciclastics,3.0
-697351.8562151598,4530972.289366645,312.135009765625,Mid Devonian Siliciclastics,3.0
-697151.9471245192,4530974.680728153,297.5920104980469,Mid Devonian Siliciclastics,3.0
-696952.5673201968,4530960.173507725,289.25201416015625,Mid Devonian Siliciclastics,3.0
-702415.5688618042,4530742.70929043,347.03302001953125,Mid Devonian Siliciclastics,3.0
