X,Y,Z,formation,formation_id
-678536.6005369095,4538849.806338335,291.31500244140625,Tournaisian Plutonites,37
-691154.8158714139,4528986.385290477,195.4560089111328,Tournaisian Plutonites,34
-683124.9716689532,4549086.564716001,324.9520263671875,Tournaisian Plutonites,38
-688818.0050075998,4538109.907666667,356.1280212402344,Tournaisian Plutonites,34
-697204.7519163005,4529284.80234983,306.3800048828125,Tournaisian Plutonites,34
-707093.5007508718,4536741.409159238,394.2560119628906,Tournaisian Plutonites,34
-681229.7907886592,4542063.496198462,311.7240295410156,Tournaisian Plutonites,35
-707360.7525901413,4544231.030668826,412.9200134277344,Tournaisian Plutonites,34
-699146.1773985397,4549066.297234857,236.01600646972656,Tournaisian Plutonites,35
-698961.0167611018,4530710.378677767,387.0960083007813,Tournaisian Plutonites,34
-695641.1782689865,4528831.690528432,291.3170166015625,Tournaisian Plutonites,34
-693891.8986094206,4542513.2755206525,156.2760009765625,Tournaisian Plutonites,34
-686061.8610413239,4537917.607865374,331.156005859375,Tournaisian Plutonites,34
-692463.4599447021,4532043.144181556,263.8919982910156,Tournaisian Plutonites,34
-688695.036680311,4530278.617229396,298.7300109863281,Tournaisian Plutonites,34
-677702.9611546459,4535021.867912051,285.7377624511719,Tournaisian Plutonites,37
-698216.6166794385,4549255.446896727,190.40499877929688,Tournaisian Plutonites,35
-705614.4055387393,4548594.771656665,361.3980102539063,Tournaisian Plutonites,34
-691141.2814600174,4533326.484081992,315.176025390625,Tournaisian Plutonites,34
-696567.4535894475,4529741.737652583,265.77001953125,Tournaisian Plutonites,34
-700958.6574091977,4543976.60139463,330.32000732421875,Tournaisian Plutonites,34
